paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
1255,vascular system,C0489903,Body System,PART_OF,pulmonary tissues,C0024109,"Body Part, Organ, or Organ Component",False,True
1259,lungs,C0024109,"Body Part, Organ, or Organ Component",LOCATION_OF,bronchial arteries,C0006257,"Body Part, Organ, or Organ Component",False,True
1263,vagus nerves,C0042276,"Body Part, Organ, or Organ Component",AFFECTS,bronchioles,C0006270,"Body Part, Organ, or Organ Component",False,True
1263,sympathetic system,C0039044,Body System,AFFECTS,bronchioles,C0006270,"Body Part, Organ, or Organ Component",False,True
1264,lung,C0024109,"Body Part, Organ, or Organ Component",LOCATION_OF,tracheobronchial nodes,C0229751,"Body Part, Organ, or Organ Component",False,True
1264,hilum,C0929176,"Body Part, Organ, or Organ Component",LOCATION_OF,tracheobronchial nodes,C0229751,"Body Part, Organ, or Organ Component",False,True
1267,mediastinum,C0025066,Body Location or Region,CONTAINS,thymus gland,C0040112,Biologically Active Substance,False,True
1267,mediastinum,C0025066,Body Location or Region,CONTAINS,pericardial sac,C0031050,"Body Part, Organ, or Organ Component",False,True
1267,mediastinum,C0025066,Body Location or Region,CONTAINS,arteries,C0003842,"Body Part, Organ, or Organ Component",False,True
1267,mediastinum,C0025066,Body Location or Region,CONTAINS,veins,C0042449,"Body Part, Organ, or Organ Component",False,True
1268,esophagus,C0014876,"Body Part, Organ, or Organ Component",TRAVERSES,thorax,C0817096,Body Location or Region,False,True
1268,thoracic duct,C0039979,"Body Part, Organ, or Organ Component",TRAVERSES,thorax,C0817096,Body Location or Region,False,True
1269,superior mediastinum,C0230147,Body Location or Region,PART_OF,mediastinum,C0025066,Body Location or Region,False,True
1269,inferior mediastinum,C1261193,Body Location or Region,PART_OF,mediastinum,C0025066,Body Location or Region,False,True
1269,posterior mediastinum,C0230150,Body Location or Region,PART_OF,inferior mediastinum,C1261193,Body Location or Region,False,True
1270,anterior mediastinum,C0230148,Body Location or Region,ADJACENT_TO,pericardial sac,C0031050,"Body Part, Organ, or Organ Component",False,True
1270,anterior mediastinum,C0230148,Body Location or Region,ADJACENT_TO,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
1270,posterior mediastinum,C0230150,Body Location or Region,ADJACENT_TO,pericardial sac,C0031050,"Body Part, Organ, or Organ Component",False,True
1270,posterior mediastinum,C0230150,Body Location or Region,ADJACENT_TO,diaphragm,C0011980,"Body Part, Organ, or Organ Component",False,True
1270,posterior mediastinum,C0230150,Body Location or Region,ADJACENT_TO,vertebrae,C0549207,"Body Part, Organ, or Organ Component",False,True
1270,middle mediastinum,C0230149,Body Location or Region,CONTAINS,pericardial sac,C0031050,"Body Part, Organ, or Organ Component",False,True
1273,anterior mediastinum,C0230148,Body Location or Region,ADJACENT_TO,diaphragm,C0011980,"Body Part, Organ, or Organ Component",False,True
1274,anterior mediastinum,C0230148,Body Location or Region,ADJACENT_TO,parietal pleura,C0225777,"Body Part, Organ, or Organ Component",False,True
1275,thymus gland,C0040112,Biologically Active Substance,LOCATION_OF,anterior mediastinum,C0230148,Body Location or Region,False,True
1276,middle mediastinum,C0230149,Body Location or Region,CONTAINS,pericardium,C0031050,"Body Part, Organ, or Organ Component",False,True
1276,middle mediastinum,C0230149,Body Location or Region,CONTAINS,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1276,middle mediastinum,C0230149,Body Location or Region,CONTAINS,nerves,C0027740,"Body Part, Organ, or Organ Component",False,True
1276,middle mediastinum,C0230149,Body Location or Region,CONTAINS,vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
1276,thoracic cavity,C0230139,Body Space or Junction,LOCATION_OF,middle mediastinum,C0230149,Body Location or Region,False,True
1277,pericardium,C0031050,"Body Part, Organ, or Organ Component",CONSISTS_OF,fibrous pericardium,C0225974,Tissue,False,True
1283,pericardiacophrenic vessels,C0501112,"Body Part, Organ, or Organ Component",LOCATION_OF,fibrous pericardium,C0225974,Tissue,False,True
1285,zone of reflection,C5238986,Therapeutic or Preventive Procedure,SURROUNDS,veins,C0042449,"Body Part, Organ, or Organ Component",False,True
1296,base,C0178499,Chemical Viewed Functionally,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1296,apex,C0140145,"Amino Acid, Peptide, or Protein",PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1296,intercostal space,C0230136,Body Space or Junction,LOCATION_OF,apex,C0140145,"Amino Acid, Peptide, or Protein",False,True
1300,left pulmonary surface,C0818611,Body Location or Region,ADJACENT_TO,left lung,C0225730,"Body Part, Organ, or Organ Component",False,True
1300,left pulmonary surface,C0818611,Body Location or Region,CONSISTS_OF,left ventricle,C0225897,"Body Part, Organ, or Organ Component",False,True
1300,left pulmonary surface,C0818611,Body Location or Region,CONSISTS_OF,left atrium,C0225860,"Body Part, Organ, or Organ Component",False,True
1301,right pulmonary surface,C0818610,Body Location or Region,ADJACENT_TO,right lung,C0225706,"Body Part, Organ, or Organ Component",False,True
1301,right pulmonary surface,C0818610,Body Location or Region,CONSISTS_OF,right atrium,C0225844,"Body Part, Organ, or{...}",False,True
1305,obtuse margin,C0225819,Body Location or Region,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1305,obtuse margin,C0225819,Body Location or Region,CONSISTS_OF,left ventricle,C0225897,"Body Part, Organ, or Organ Component",False,True
1305,obtuse margin,C0225819,Body Location or Region,CONSISTS_OF,left auricle,C0225861,"Body Part, Organ, or Organ Component",False,True
1306,right border,C0225818,Body Location or Region,CONSISTS_OF,superior vena cava,C0042459,"Body Part, Organ, or Organ Component",False,True
1306,right border,C0225818,Body Location or Region,CONSISTS_OF,right atrium,C0225844,"Body Part, Organ, or Organ Component",False,True
1306,right border,C0225818,Body Location or Region,CONSISTS_OF,inferior vena cava,C0042458,"Body Part, Organ, or Organ Component",False,True
1306,left border,C0225818,Body Location or Region,CONSISTS_OF,aorta,C0003483,"Body Part, Organ, or Organ Component",False,True
1306,left border,C0225818,Body Location or Region,CONSISTS_OF,pulmonary trunk,C0034052,"Body Part, Organ, or Organ Component",False,True
1306,left border,C0225818,Body Location or Region,CONSISTS_OF,left auricle,C0225861,"Body Part, Organ, or Organ Component",False,True
1306,left border,C0225818,Body Location or Region,CONSISTS_OF,left ventricle,C0225897,"Body Part, Organ, or Organ Component",False,True
1306,inferior border,C0225818,Body Location or Region,CONSISTS_OF,right ventricle,C0225883,"Body Part, Organ, or Organ Component",False,True
1306,inferior border,C0225818,Body Location or Region,CONSISTS_OF,left ventricle,C0225897,"Body Part, Organ, or Organ Component",False,True
1308,coronary sulcus,C0018787,"Body Part, Organ, or Organ Component",CONTAINS,right coronary artery,C1261316,"Body Part, Organ, or Organ Component",False,True
1308,coronary sulcus,C0018787,"Body Part, Organ, or Organ Component",CONTAINS,small cardiac vein,C0226661,"Body Part, Organ, or Organ Component",False,True
1308,coronary sulcus,C0018787,"Body Part, Organ, or Organ Component",CONTAINS,coronary sinus,C0456944,"Body Part, Organ, or Organ Component",False,True
1308,coronary sulcus,C0018787,"Body Part, Organ, or Organ Component",CONTAINS,circumflex branch of left coronary artery,C0226037,"Body Part, Organ, or Organ Component",False,True
1311,heart,C0018787,"Body Part, Organ, or Organ Component",CONSISTS_OF,pump,C0182537,Medical Device,False,True
1314,interatrial septum,C4505172,Disease or Syndrome,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1315,right atrium,C0225844,"Body Part, Organ, or Organ Component",PART_OF,right border,C0225818,Body Location or Region,False,True
1327,outflow tract,C0504048,Body Space or Junction,CONNECTED_TO,pulmonary trunk,C0034052,"Body Part, Organ, or Organ Component",False,True
1329,chordae tendineae,C0008484,"Body Part, Organ, or Organ Component",CONNECTED_TO,cusps,C0180259,Medical Device,False,True
1330,anterior papillary muscle,C0225901,"Body Part, Organ, or Organ Component",PART_OF,ventricle,C0007799,Body Space or Junction,False,True
1335,fibrous ring,C0334148,Pathologic Function,SURROUNDS,atrioventricular orifice,C0503995,Body Space or Junction,False,True
1335,cusps,C0180259,Medical Device,CONNECTED_TO,fibrous ring,C0334148,Pathologic Function,False,True
1336,cusps,C0180259,Medical Device,CONNECTED_TO,chordae tendineae,C0008484,"Body Part, Organ, or Organ Component",False,True
1337,right ventricle,C0225883,"Body Part, Organ, or Organ Component",LOCATION_OF,cusps,C0180259,Medical Device,False,True
1338,papillary muscles,C0030352,"Body Part, Organ, or Organ Component",CONNECTED_TO,cusps,C0180259,Medical Device,False,True
1342,nodule,C0028259,Acquired Abnormality,PART_OF,semilunar cusp,C0036624,"Body Part, Organ, or Organ Component",False,True
1343,blood,C0005773,Cell,CAUSES,cusps,C0180259,Medical Device,False,True
1348,valve,C0184252,Medical Device,PART_OF,foramen ovale,C0016521,Embryonic Structure,False,True
1349,valve,C0184252,Medical Device,PREVENTS,blood,C0005767,Body Substance,False,True
1357,left atrioventricular orifice,C0503892,Body Space or Junction,LOCATION_OF,left ventricle,C0225897,"Body Part, Organ, or Organ Component",False,True
1357,cusps,C0180259,Medical Device,CONNECTED_TO,commissures,C1185742,Body Space or Junction,False,True
1357,papillary muscles,C0030352,"Body Part, Organ, or Organ Component",INTERACTS_WITH,chordae tendineae,C0008484,"Body Part, Organ, or Organ Component",False,True
1361,cardiac skeleton,C0504004,"Body Part, Organ, or Organ Component",CONSISTS_OF,connective tissue,C0009780,Tissue,False,True
1361,rings,C1260969,Medical Device,SURROUNDS,atrioventricular orifices,C0004247,"Body Part, Organ, or Organ Component",False,True
1384,left ventricle,C0225897,"Body Part, Organ, or Organ Component",LOCATION_OF,posterior cardiac vein,C0231087,Embryonic Structure,False,True
1384,posterior cardiac vein,C0231087,Embryonic Structure,TRIBUTARY_OF,great cardiac vein,C0226659,"Body Part, Organ, or Organ Component",False,True
1389,cardiac conduction system,C0018796,Body System,CONSISTS_OF,nodes,,"Body Part, Organ, or Organ Component",False,True
1389,cardiac conduction system,C0018796,Body System,CONSISTS_OF,specialized cardiac muscle cells,C0225828,Cell,False,True
1393,sinu-atrial node,C0037189,"Body Part, Organ, or Organ Component",LOCATION_OF,impulses,C0034107,Health Care Activity,False,True
1395,sinu-atrial node,C0037189,"Body Part, Organ, or Organ Component",PRODUCES,excitation signals,C0037083,Cell Function,False,True
1396,atria,C0524422,"Body Part, Organ, or Organ Component",AFFECTS,atrioventricular node,C0004247,"Body Part, Organ, or Organ Component",False,True
1399,right bundle branch,C0225916,"Body Part, Organ, or Organ Component",LOCATION_OF,interventricular septum,C0225870,"Body Part, Organ, or Organ Component",False,True
1399,network,C0150775,Population Group,TRAVERSES,ventricle,C0007799,Body Space or Junction,False,True
1399,network,C0150775,Population Group,AFFECTS,ventricular musculature,C0018827,"Body Part, Organ, or Organ Component",False,True
1400,left bundle branch,C0459156,"Body Part, Organ, or{...}",LOCATION_OF,interventricular septum,C0225870,"Body Part, Organ, or Organ Component",False,True
1400,network,C0150775,Population Group,TRAVERSES,left ventricle,C0225897,"Body Part, Organ, or Organ Component",False,True
1401,autonomic division,C0004388,Body System,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
1401,autonomic division,C0004388,Body System,AFFECTS,contraction,C1140999,Pathologic Function,False,True
1401,autonomic division,C0004388,Body System,AFFECTS,cardiac output,C0007165,Clinical Attribute,False,True
1402,parasympathetic,C0017069,"Body Part, Organ, or Organ Component",AFFECTS,cardiac plexus,C0459528,"Body Part, Organ, or Organ Component",False,True
1402,sympathetic systems,C0039044,Body System,AFFECTS,cardiac plexus,C0459528,"Body Part, Organ, or Organ Component",False,True
1403,small branches,,"Body Part, Organ, or Organ Component",AFFECTS,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1403,small branches,,"Body Part, Organ, or Organ Component",AFFECTS,nodal tissue,C0037189,"Body Part, Organ, or Organ Component",False,True
1403,small branches,,"Body Part, Organ, or Organ Component",AFFECTS,conduction system,C0018796,Body System,False,True
1403,small branches,,"Body Part, Organ, or Organ Component",AFFECTS,coronary blood vessels,C0010075,"Body Part, Organ, or Organ Component",False,True
1403,small branches,,"Body Part, Organ, or Organ Component",AFFECTS,atrial musculature,C0018792,"Body Part, Organ, or Organ Component",False,True
1403,small branches,,"Body Part, Organ, or Organ Component",AFFECTS,ventricular musculature,C0018827,"Body Part, Organ, or Organ Component",False,True
1404,stimulation,C1292856,Therapeutic or Preventive Procedure,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
1404,stimulation,C1292856,Therapeutic or Preventive Procedure,AFFECTS,coronary arteries,C0205042,"Body Part, Organ, or Organ Component",False,True
1413,aortic orifice,C0503899,Body Space or Junction,LOCATION_OF,ascending aorta,C0003956,"Body Part, Organ, or Organ Component",False,True
1415,superior vena cava,C0042459,"Body Part, Organ, or Organ Component",TRAVERSES,fibrous pericardium,C0225974,Tissue,False,True
1416,inferior vena cava,C0042458,"Body Part, Organ, or Organ Component",TRAVERSES,fibrous pericardium,C0225974,Tissue,False,True
1416,pericardial sac,C0031050,"Body Part, Organ, or Organ Component",CONTAINS,vessel,C0005847,"Body Part, Organ, or Organ Component",False,True
1417,pulmonary veins,C0034090,"Body Part, Organ, or Organ Component",TRAVERSES,fibrous pericardium,C0225974,Tissue,False,True
1417,oblique pericardial sinus,C0225980,Body Space or Junction,ADJACENT_TO,right pulmonary veins,C0042449,"Body Part, Organ, or Organ Component",False,True
1417,oblique pericardial sinus,C0225980,Body Space or Junction,ADJACENT_TO,left pulmonary veins,C0226670,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,thymus,C0040112,Biologically Active Substance,False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,left brachiocephalic veins,C0501122,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,left superior intercostal vein,C0226637,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,superior vena cava,C0042459,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,arch of the aorta,C0003483,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,trachea,C0040578,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,phrenic nerves,C0031774,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,vagus nerves,C0042276,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,thoracic duct,C0039979,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
1423,superior mediastinum,C0230147,Body Location or Region,CONTAINS,lymphatics,C0024235,Body System,False,True
1424,thymus,C0040112,Biologically Active Substance,ADJACENT_TO,manubrium,C0024764,"Body Part, Organ, or Organ Component",False,True
1436,superior vena cava,C0042459,"Body Part, Organ, or Organ Component",PART_OF,mediastinum,C0025066,Body Location or Region,False,True
1441,brachiocephalic trunk,C0006094,"Body Part, Organ, or Organ Component",BRANCH_OF,arch,C0230467,Body Location or Region,False,True
1441,brachiocephalic trunk,C0006094,"Body Part, Organ, or Organ Component",LOCATION_OF,manubrium,C0024764,"Body Part, Organ, or Organ Component",False,True
1445,left common carotid artery,C0007272,"Body Part, Organ, or Organ Component",BRANCH_OF,arch,C0230467,Body Location or Region,False,True
1448,left subclavian artery,C0226262,"Body Part, Organ, or Organ Component",BRANCH_OF,arch of aorta,C0230467,Body Location or Region,False,True
1448,left subclavian artery,C0226262,"Body Part, Organ, or Organ Component",TRAVERSES,superior mediastinum,C0025066,Body Location or Region,False,True
1450,ligamentum arteriosum,C0226023,"Body Part, Organ, or Organ Component",CONNECTED_TO,arch of aorta,C0230467,Body Location or Region,False,True
1451,trachea,C0040578,"Body Part, Organ, or Organ Component",TRAVERSES,superior mediastinum,C0230147,Body Location or Region,False,True
1453,arch of aorta,C0230467,Body Location or Region,ADJACENT_TO,trachea,C0040578,"Body Part, Organ, or Organ Component",False,True
1454,esophagus,C0014876,"Body Part, Organ, or Organ Component",TRAVERSES,posterior mediastinum,C0230150,Body Location or Region,False,True
1456,vagus nerves,C0042276,"Body Part, Organ, or Organ Component",CARRIES_OUT,visceral afferents,C0206309,"Body Part, Organ, or Organ Component",False,True
1456,vagus nerves,C0042276,"Body Part, Organ, or Organ Component",TRAVERSES,thorax,C0817096,Body Location or Region,False,True
1464,phrenic nerves,C0031774,"Body Part, Organ, or Organ Component",PERFORMS,innervation,C0206234,Therapeutic or Preventive Procedure,False,True
1470,thoracic duct,C0039979,"Body Part, Organ, or Organ Component",TRAVERSES,posterior portion of superior mediastinum,,Body Location or Region,False,True
1471,posterior mediastinum,C0230150,Body Location or Region,ADJACENT_TO,lower thoracic vertebrae,C0039987,"Body Part, Organ, or Organ Component",False,True
1476,posterior mediastinum,C0230150,Body Location or Region,CONTAINS,esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
1488,venous drainage,C0678862,Physiologic Function,CONTAINS,small vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
1493,sensory innervation,C0021516,Organ or Tissue Function,CONTAINS,vagus nerves,C0042276,"Body Part, Organ, or Organ Component",False,True
1493,sensory innervation,C0021516,Organ or Tissue Function,CONTAINS,sympathetic trunks,C1710393,"Body Part, Organ, or Organ Component",False,True
1493,sensory innervation,C0021516,Organ or Tissue Function,CONTAINS,splanchnic nerves,C0037991,"Body Part, Organ, or Organ Component",False,True
1494,visceral afferents,C0206309,"Body Part, Organ, or Organ Component",CONNECTED_TO,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
1496,esophageal plexus,C0501627,"Body Part, Organ, or Organ Component",PRODUCES,anterior vagal trunk,C0228787,"Body Part, Organ, or Organ Component",False,True
1496,esophageal plexus,C0501627,"Body Part, Organ, or Organ Component",PRODUCES,posterior vagal trunk,C0228788,"Body Part, Organ, or Organ Component",False,True
1498,thoracic portion,C0581620,"Body Part, Organ, or Organ Component",CONNECTED_TO,arch,C0230467,Body Location or Region,False,True
1506,aortic hiatus,C0929524,Body Space or Junction,LOCATION_OF,azygos vein,C0004526,"Body Part, Organ, or Organ Component",False,True
1514,thoracic duct,C0039979,"Body Part, Organ, or Organ Component",CONNECTED_TO,venous system,C1267406,Body System,False,True
1514,lymph trunks,C3642313,Anatomical Structure,PART_OF,confluence,C0226863,Body Space or Junction,False,True
1520,sympathetic trunks,C1710393,"Body Part, Organ, or Organ Component",PART_OF,sympathetic,C0001646,Tissue,False,True
1520,sympathetic trunks,C1710393,"Body Part, Organ, or Organ Component",PART_OF,posterior mediastinum,C0230150,Body Location or Region,False,True
1529,celiac ganglion,C0007571,"Body Part, Organ, or Organ Component",LOCATION_OF,greater splanchnic nerve,C0037991,"Body Part, Organ, or Organ Component",False,True
1530,aorticorenal ganglion,C0229040,"Body Part, Organ, or Organ Component",LOCATION_OF,lesser splanchnic nerve,C0229014,"Body Part, Organ, or Organ Component",False,True
1531,renal plexus,C0229036,"Body Part, Organ, or Organ Component",LOCATION_OF,least splanchnic nerve,C0037991,"Body Part, Organ, or Organ Component",False,True
1536,thoracic wall,C0205076,"Body Part, Organ, or Organ Component",LOCATION_OF,breasts,C0006141,"Body Part, Organ, or Organ Component",False,True
1539,costal cartilage,C0222787,Tissue,CONNECTED_TO,sternum,C0038293,"Body Part, Organ, or Organ Component",False,True
1541,ascending aorta,C0003956,"Body Part, Organ, or Organ Component",CONNECTED_TO,arch,C0230467,Body Location or Region,False,True
1542,arch,C0230467,Body Location or Region,CONNECTED_TO,thoracic aorta,C1522460,"Body Part, Organ, or Organ Component",False,True
1547,left brachiocephalic vein,C0501122,"Body Part, Organ, or Organ Component",LOCATION_OF,manubrium,C0024764,"Body Part, Organ, or Organ Component",False,True
1549,arch,C0230467,Body Location or Region,PART_OF,aorta,C0003483,"Body Part, Organ, or Organ Component",False,True
1553,right margin,C0225818,Body Location or Region,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1553,right margin,C0225818,Body Location or Region,ADJACENT_TO,right third costal cartilage,C0502697,"Body Part, Organ, or Organ Component",False,True
1553,right margin,C0225818,Body Location or Region,ADJACENT_TO,right sixth costal cartilage,C0222787,Tissue,False,True
1554,left margin,C0225819,Body Location or Region,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1555,lower margin,C0458583,"Body Part, Organ, or Organ Component",ADJACENT_TO,apex,C0140145,"Amino Acid, Peptide, or Protein",False,True
1559,mitral valve,C0026264,"Body Part, Organ, or Organ Component",ADJACENT_TO,apex,C0140145,"Amino Acid, Peptide, or Protein",False,True
1591,dermatomes,C0180383,Medical Device,ASSOCIATED_WITH,thoracic spinal nerves,C0039983,"Body Part, Organ, or Organ Component",False,True
1595,sternum,C0038293,"Body Part, Organ, or Organ Component",OCCURS_IN,inspiration,C0004048,Organism Function,False,True
1596,innervation,C0021516,Organ or Tissue Function,OCCURS_IN,diaphragm,C0011980,"Body Part, Organ, or Organ Component",False,True
1599,muscles,C0026845,Tissue,PART_OF,pectoral region,C0230111,Body Location or Region,False,True
1599,fascia,C0015641,"Body Part, Organ, or Organ Component",PART_OF,pectoral region,C0230111,Body Location or Region,False,True
1621,stomach,C0038351,"Body Part, Organ, or Organ Component",INGREDIENT_OF,neo-esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
1628,root,C0040452,"Body Part, Organ, or Organ Component",PART_OF,lung,C0027530,Body Location or Region,False,True
1647,fdg,C0046056,Organic Chemical,INGREDIENT_OF,radionuclide study,C0034606,Diagnostic Procedure,False,True
1668,pumps,C0182537,Medical Device,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1691,heart,C0018787,"Body Part, Organ, or Organ Component",LOCATION_OF,conduction system,C0018796,Body System,False,True
1702,thymus,C0040112,Biologically Active Substance,LOCATION_OF,superior mediastinum,C0230147,Body Location or Region,False,True
1708,right vagus nerve,C0501622,"Body Part, Organ, or Organ Component",TRAVERSES,superior mediastinum,C0230147,Body Location or Region,False,True
1709,left vagus nerve,C0501623,"Body Part, Organ, or Organ Component",TRAVERSES,superior mediastinum,C0230147,Body Location or Region,False,True
1710,left recurrent laryngeal nerve,C0023056,"Body Part, Organ, or Organ Component",TRAVERSES,superior mediastinum,C0230147,Body Location or Region,False,True
1715,left main bronchus,C0225630,"Body Part, Organ, or Organ Component",COMPRESSES,esophagus,C0014876,"Body Part, Organ, or Organ Component",False,True
1740,heart pain,C0423636,Sign or Symptom,LOCATION_OF,t1–4 dermatomes,C0180383,Medical Device,False,True
1743,chest radiograph,C3842377,Diagnostic Procedure,EXHIBITS,pleural cavity,C0178802,Body Space or Junction,False,True
1744,venous system,C1267406,Body System,LOCATION_OF,pacemaker wires,C0030163,Medical Device,False,True
1744,heart,C0018787,"Body Part, Organ, or Organ Component",LOCATION_OF,pacemaker wires,C0030163,Medical Device,False,True
1747,chest radiograph,C3842377,Diagnostic Procedure,EXHIBITS,left upper lobe infection,C1261076,"Body Part, Organ, or Organ Component",False,True
1753,upper lateral region,C0230171,Body Location or Region,PART_OF,breast,C0006141,"Body Part, Organ, or Organ Component",False,True
1756,biopsy,C0005558,Diagnostic Procedure,PERFORMS,diagnosis,C0011900,Diagnostic Procedure,False,True
1756,evaluation,C0220825,Health Care Activity,PERFORMS,diagnosis,C0011900,Diagnostic Procedure,False,True
1761,breast cancer,C0006142,Neoplastic Process,PRODUCES,cancer en cuirasse,C0346152,Neoplastic Process,False,True
1765,cervical rib,C0158779,Congenital Abnormality,CONNECTED_TO,vertebra cvii,C0549207,"Body Part, Organ, or Organ Component",False,True
1765,cervical rib,C0158779,Congenital Abnormality,CONNECTED_TO,rib i,C0035561,"Body Part, Organ, or Organ Component",False,True
1767,small cervical ribs,C0158779,Congenital Abnormality,PRODUCES,cervical band,C0027530,Body Location or Region,False,True
1767,small cervical ribs,C0158779,Congenital Abnormality,CONNECTED_TO,rib i,C0035561,"Body Part, Organ, or Organ Component",False,True
1768,cervical band,C0027530,Body Location or Region,CAUSES,thoracic outlet syndrome,C0039984,Disease or Syndrome,False,True
1771,evaluation,C0220825,Health Care Activity,DIAGNOSES,blood diseases,C0018939,Disease or Syndrome,False,True
1771,evaluation,C0220825,Health Care Activity,DIAGNOSES,leukemia,C0023418,Neoplastic Process,False,True
1774,deep inspiration,C0004048,Organism Function,PREVENTS,lung expansion,C0007595,Cell Function,False,True
1779,sternum,C0038293,"Body Part, Organ, or Organ Component",CAUSES,traction,C0040597,Therapeutic or Preventive Procedure,False,True
1781,division,C0152060,Therapeutic or Preventive Procedure,CAUSES,postoperative pain,C0030201,Sign or Symptom,False,True
1782,minimally invasive thoracic surgery,C0282624,Therapeutic or Preventive Procedure,PERFORMS,lobectomy,C0023928,Therapeutic or Preventive Procedure,False,True
1782,minimally invasive thoracic surgery,C0282624,Therapeutic or Preventive Procedure,PERFORMS,lung biopsy,C0189485,Diagnostic Procedure,False,True
1782,minimally invasive thoracic surgery,C0282624,Therapeutic or Preventive Procedure,PERFORMS,esophagectomy,C0085198,Therapeutic or Preventive Procedure,False,True
1788,local anesthesia,C0002921,Therapeutic or Preventive Procedure,PRODUCES,analgesia,C0002766,Therapeutic or Preventive Procedure,False,True
1794,malignant infiltration,C0153687,Neoplastic Process,CAUSES,phrenic nerve palsy,C0238371,Disease or Syndrome,False,True
1794,lung cancer,C0242379,Neoplastic Process,CAUSES,malignant infiltration,C0153687,Neoplastic Process,False,True
1800,pneumothorax,C0032326,Disease or Syndrome,CONSISTS_OF,gas,C0017110,Chemical Viewed Structurally,False,True
1800,gas,C0017110,Chemical Viewed Structurally,LOCATION_OF,pleural cavity,C0178802,Body Space or Junction,False,True
1800,tension pneumothorax,C0264558,Disease or Syndrome,IS_A,pneumothorax,C0032326,Disease or Syndrome,False,True
1805,disease,C0012634,Disease or Syndrome,OCCURS_IN,lungs,C0024109,"Body Part, Organ, or Organ Component",False,True
1809,bronchoscope,C0179432,Medical Device,TRAVERSES,nose,C0028429,"Body Part, Organ, or Organ Component",False,True
1814,metastases,C0027627,Neoplastic Process,AFFECTS,prognosis,C0033325,Health Care Activity,False,True
1815,fdg pet,C0046056,Organic Chemical,USES,gamma radiation emitter,C0017011,Natural Phenomenon or Process,False,True
1815,gamma radiation emitter,C0017011,Natural Phenomenon or Process,CONNECTED_TO,glucose molecule,,,False,True
1820,pericardial effusion,C0031039,Disease or Syndrome,CONSISTS_OF,excess fluid,C0020488,Disease or Syndrome,False,True
1821,excess fluid,C0020488,Disease or Syndrome,AFFECTS,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
1821,pericardial sac,C0031050,"Body Part, Organ, or Organ Component",CONTAINS,needle,C0027551,Medical Device,False,True
1827,rheumatic fever,C0035436,Disease or Syndrome,CAUSES,mitral valve stenosis,C0026269,Disease or Syndrome,False,True
1828,atherosclerosis,C0003850,Disease or Syndrome,CAUSES,calcification,C0006660,Organ or Tissue Function,False,True
1829,infection,C0009450,Disease or Syndrome,CAUSES,valve disease,C0036310,Disease or Syndrome,False,True
1834,occlusion,C0001168,Acquired Abnormality,CAUSES,inadequate oxygenation,C0282636,Cell Function,False,True
1834,occlusion,C0001168,Acquired Abnormality,CAUSES,cell death,C0007587,Cell Function,False,True
1836,great saphenous vein,C0392907,"Body Part, Organ, or Organ Component",INGREDIENT_OF,graft,C0181074,Biomedical or Dental Material,False,True
1837,bypass,C0741847,Therapeutic or Preventive Procedure,TREATS,blocked sections,C0007876,Therapeutic or Preventive Procedure,False,True
