paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
5862,belatacept,,"Amino Acid, Peptide, or Protein",PREVENTS,co‑stimulation,C1292856,Therapeutic or Preventive Procedure,False,True
5862,basiliximab,C0676831,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,high‑affinity il‑2 receptor,,Molecular Function,False,True
5862,basiliximab,C0676831,"Amino Acid, Peptide, or Protein",PREVENTS,il‑2 signaling,C0037083,Cell Function,False,True
5862,sirolimus,C0072980,Organic Chemical,DISRUPTS,activation of the mtor cascade,,Cell Function,False,True
5862,azathioprine,C0004482,Organic Chemical,DISRUPTS,replication,C0598312,Genetic Function,False,True
5862,azathioprine,C0004482,Organic Chemical,DISRUPTS,proliferation,C0334094,Pathologic Function,False,True
5862,mycophenolate,C0883242,Organic Chemical,DISRUPTS,replication,C0598312,Genetic Function,False,True
5862,mycophenolate,C0883242,Organic Chemical,DISRUPTS,proliferation,C0334094,Pathologic Function,False,True
5864,immunosuppression,C0021079,Therapeutic or Preventive Procedure,PREVENTS,graft rejection,C0018129,Organ or Tissue Function,False,True
5868,graft‑versus‑host disease,C0018133,Disease or Syndrome,CAUSES,inflammatory disease,C1290884,Disease or Syndrome,False,True
5871,cd4,C0003323,"Amino Acid, Peptide, or Protein",OCCURS_IN,secondary lymphoid tissues,C0024296,Tissue,False,True
5873,donor t cells,C0039194,Cell,INTERACTS_WITH,leukemic cells,C1517806,Cell,False,True
5877,regulatory t cells,C0039198,Cell,INTERACTS_WITH,antigen‑presenting cells,C0003315,Cell,False,True
5878,fetus,C0015965,Embryonic Structure,IS_A,allograft,C0040739,Therapeutic or Preventive Procedure,False,True
5879,fetus,C0015965,Embryonic Structure,CONTAINS,mhc,C0024518,Gene or Genome,False,True
5879,fetus,C0015965,Embryonic Structure,CONTAINS,minor histocompatibility antigens,C0026189,Immunologic Factor,False,True
5879,children,C0008059,Age Group,EXHIBITS,nonself proteins,C4042842,"Amino Acid, Peptide, or Protein",False,True
5880,hla-g,C0082920,"Amino Acid, Peptide, or Protein",PREVENTS,nk cells,C0022688,Cell,False,True
5882,trophoblast,C0041178,Embryonic Structure,PRODUCES,tgf-β,C0040690,"Amino Acid, Peptide, or Protein",False,True
5882,trophoblast,C0041178,Embryonic Structure,PRODUCES,il-10,C0085295,"Amino Acid, Peptide, or Protein",False,True
5890,transplantation,C0040732,Therapeutic or Preventive Procedure,CAUSES,syndromes of rejection,C0039082,Disease or Syndrome,False,True
5893,adaptive immune system,C0020962,Body System,CAUSES,tissue damage,C0010957,Injury or Poisoning,False,True
5907,ido,C1324422,Molecular Function,AFFECTS,t cells,C0039194,Cell,False,True
5907,ido,C1324422,Molecular Function,AFFECTS,tryptophan,C0041249,"Amino Acid, Peptide, or Protein",False,True
5909,trophoblast,C0041178,Embryonic Structure,AFFECTS,hla‑g,C0019721,"Amino Acid, Peptide, or Protein",False,True
5910,trophoblast,C0041178,Embryonic Structure,PRODUCES,tgf‑β,C3849193,"Amino Acid, Peptide, or Protein",False,True
5910,trophoblast,C0041178,Embryonic Structure,PRODUCES,il‑10,C0085295,"Amino Acid, Peptide, or Protein",False,True
5913,barriers,C1706912,Medical Device,PREVENTS,naive lymphocytes,C1513872,Cell,False,True
5925,immune complexes,C0003313,"Amino Acid, Peptide, or Protein",LOCATION_OF,joints,C0022417,Body Space or Junction,False,True
5925,immune complexes,C0003313,"Amino Acid, Peptide, or Protein",LOCATION_OF,tissues,C0040300,Tissue,False,True
5934,central deletion,C1817722,Cell Function,PART_OF,self tolerance,C0020963,Pathologic Function,False,True
5959,developmental abnormality,C0000768,Congenital Abnormality,CAUSES,autoimmune disease,C0004364,Disease or Syndrome,False,True
5965,cd4+ regulatory t cells,C1267822,Cell,MANAGES,immune responses,C0020964,Organ or Tissue Function,False,True
5967,interleukin-2 gene,C0879590,Gene or Genome,CAUSES,autoimmunity,C0004364,Disease or Syndrome,False,True
5971,multiple sclerosis,C0026769,Disease or Syndrome,DISRUPTS,myelin,C0026969,Tissue,False,True
5971,multiple sclerosis,C0026769,Disease or Syndrome,OCCURS_IN,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
5979,crosstalk,C0010357,Molecular Function,OCCURS_IN,type 1 diabetes,C0011854,Disease or Syndrome,False,True
5989,anti-dna antibodies,C0282056,"Amino Acid, Peptide, or Protein",CAUSES,glomerular proliferation,C2755126,Cell Function,False,True
5989,anti-dna antibodies,C0282056,"Amino Acid, Peptide, or Protein",CAUSES,proteinuria,,,False,True
5990,autoantibodies,C0004358,"Amino Acid, Peptide, or Protein",CAUSES,destruction,C1261381,Therapeutic or Preventive Procedure,False,True
5994,complement,,,CAUSES,inflammatory response,C1155266,Pathologic Function,False,True
6007,fcgriib,C1414554,Gene or Genome,AFFECTS,plasma cell,C0032112,Cell,False,True
6015,t-cell clones,C0039194,Cell,CAUSES,demyelination,C0011304,Pathologic Function,False,True
6024,il23r,C1537403,Gene or Genome,ASSOCIATED_WITH,inflammatory bowel disease,C0021390,Disease or Syndrome,False,True
6029,lyn,C0812307,Gene or Genome,PART_OF,biochemical pathway,C1704259,Molecular Function,False,True
6029,cd22,C0054947,"Amino Acid, Peptide, or Protein",PART_OF,biochemical pathway,C1704259,Molecular Function,False,True
6029,shp-1,C1335283,Gene or Genome,PART_OF,biochemical pathway,C1704259,Molecular Function,False,True
6035,foxp3,C1416467,Gene or Genome,AFFECTS,t cell,C0039194,Cell,False,True
6036,ctla4,C0111208,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,autoimmune disease,C0004364,Disease or Syndrome,False,True
6038,mhc genes,C1334545,Gene or Genome,AFFECTS,autoimmune disease,C0004364,Disease or Syndrome,False,True
6050,enterovirus,C0014378,Disease or Syndrome,INTERACTS_WITH,host,C1167395,Organism,False,True
6061,t cells,C0039194,Cell,PERFORMS,immunological response,C0020964,Organ or Tissue Function,False,True
6065,t cell allorecognition,C0678836,Cell Function,USES,molecular mimicry,C0242943,Molecular Function,False,True
6095,biologics,C0005515,Biologically Active Substance,BRINGS_ABOUT,protective responses,C0871261,Organism Attribute,False,True
6099,immune response,C0020964,Organ or Tissue Function,PERFORMS,attack tumors,C1261512,Social Behavior,False,True
6101,prednisone,C0032952,Organic Chemical,IS_A,anti-inflammatory drugs,C0003211,Pharmacologic Substance,False,True
6101,azathioprine,C0004482,Organic Chemical,IS_A,cytotoxic drugs,C0304497,Pharmacologic Substance,False,True
6101,cyclophosphamide,C0010583,Organic Chemical,IS_A,cytotoxic drugs,C0304497,Pharmacologic Substance,False,True
6101,cyclosporin a,C0010592,"Amino Acid, Peptide, or Protein",DISRUPTS,signaling pathways,C0037080,Molecular Function,False,True
6101,fingolimod,C1699926,Organic Chemical,DISRUPTS,signaling,C0037083,Cell Function,False,True
6102,infliximab,C0666743,"Amino Acid, Peptide, or Protein",TREATS,rheumatoid arthritis,C0003873,Disease or Syndrome,False,True
6102,abatacept,C1619966,"Amino Acid, Peptide, or Protein",TREATS,rheumatoid arthritis,C0003873,Disease or Syndrome,False,True
6103,corticosteroids,C0001617,Organic Chemical,AFFECTS,genes,C0017337,Gene or Genome,False,True
6104,corticosteroids,C0001617,Organic Chemical,DERIVATIVE_OF,glucocorticoid family,C0017710,Organic Chemical,False,True
6104,corticosteroids,C0001617,Organic Chemical,TRAVERSES,cell’s plasma,C0032112,Cell,False,True
6106,nucleus,C0007610,Cell Component,CONTAINS,activated glucocorticoid receptors,C0034809,"Amino Acid, Peptide, or Protein",False,True
6106,activated glucocorticoid receptors,C0034809,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,dna,C0012854,"Nucleic Acid, Nucleoside, or Nucleotide",False,True
6107,corticosteroids,C0001617,Organic Chemical,AFFECTS,monocytes,C0026473,Cell,False,True
6107,corticosteroids,C0001617,Organic Chemical,AFFECTS,macrophages,C0024432,Cell,False,True
6108,inhaled corticosteroids,C0001617,Organic Chemical,TREATS,chronic asthma,C0877430,Disease or Syndrome,False,True
6129,ivig,C0085297,"Amino Acid, Peptide, or Protein",TREATS,immune deficiencies,C0398686,Disease or Syndrome,False,True
6129,ivig,C0085297,"Amino Acid, Peptide, or Protein",TREATS,acute infections,C0275518,Disease or Syndrome,False,True
6129,fc receptors,C0034805,"Amino Acid, Peptide, or Protein",DISRUPTS,immune-cell activation,C1155000,Cell Function,False,True
6130,anti-lymphocyte globulin,C0003372,Pharmacologic Substance,TREATS,acute graft rejection,C0018129,Organ or Tissue Function,False,True
6130,anti-lymphocyte globulin,C0003372,Pharmacologic Substance,CAUSES,global immunosuppression,C0021079,Therapeutic or Preventive Procedure,False,True
6131,alemtuzumab,C0383429,"Amino Acid, Peptide, or Protein",TREATS,chronic lymphocytic leukemia,C0023434,Neoplastic Process,False,True
6134,antibody response,C0871261,Organism Attribute,CAUSES,allergic reactions,C0020517,Pathologic Function,False,True
6140,alemtuzumab,C0383429,"Amino Acid, Peptide, or Protein",TREATS,leukemias,C0023418,Neoplastic Process,False,True
6140,alemtuzumab,C0383429,"Amino Acid, Peptide, or Protein",PREVENTS,rejection,C0035015,Social Behavior,False,True
6146,daclizumab,C0663182,"Amino Acid, Peptide, or Protein",TREATS,kidney transplant rejection,C0238217,Pathologic Function,False,True
6146,basiliximab,C0676831,"Amino Acid, Peptide, or Protein",TREATS,kidney transplant rejection,C0238217,Pathologic Function,False,True
6150,rituximab,C0393022,"Amino Acid, Peptide, or Protein",TREATS,b-cell lymphomas,C0079731,Neoplastic Process,False,True
6150,rituximab,C0393022,"Amino Acid, Peptide, or Protein",CAUSES,lymphocyte apoptosis,C0162638,Cell Function,False,True
6150,rituximab,C0393022,"Amino Acid, Peptide, or Protein",DISRUPTS,b cells,C0004561,Cell,False,True
6150,rituximab,C0393022,"Amino Acid, Peptide, or Protein",TREATS,rheumatoid arthritis,C0003873,Disease or Syndrome,False,True
6150,rituximab,C0393022,"Amino Acid, Peptide, or Protein",TREATS,type ii mixed cryoglobulinemia,C5680264,Disease or Syndrome,False,True
6151,alemtuzumab,C0383429,"Amino Acid, Peptide, or Protein",CAUSES,cytokines,C0079189,"Amino Acid, Peptide, or Protein",False,True
6153,antibodies,C0003241,"Amino Acid, Peptide, or Protein",DISRUPTS,t lymphocytes,C0039194,Cell,False,True
6153,anti‑cd4 antibodies,C3831519,"Amino Acid, Peptide, or Protein",DISRUPTS,t lymphocytes,C0039194,Cell,False,True
6154,biologics,C0005515,Biologically Active Substance,TREATS,autoimmune diseases,C0004364,Disease or Syndrome,False,True
6179,biologic agents,C0005515,Biologically Active Substance,TREATS,transplant rejection,C0018129,Organ or Tissue Function,False,True
6179,biologic agents,C0005515,Biologically Active Substance,TREATS,autoimmune diseases,C0004364,Disease or Syndrome,False,True
6179,monoclonal antibodies,C0003250,"Amino Acid, Peptide, or Protein",DISRUPTS,lymphocytes,C0024264,Cell,False,True
6179,monoclonal antibodies,C0003250,"Amino Acid, Peptide, or Protein",PREVENTS,lymphocyte activation,C0024262,Cell Function,False,True
6179,monoclonal antibodies,C0003250,"Amino Acid, Peptide, or Protein",PREVENTS,lymphocyte migration,C3156756,Cell Function,False,True
6181,tumor rejection antigens,C0003320,Immunologic Factor,CAUSES,immune response,C0020964,Organ or Tissue Function,False,True
6181,immune response,C0020964,Organ or Tissue Function,RESULT_OF,tumor rejection antigens,C0003320,Immunologic Factor,False,True
