paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
2429,capillaries,C0006901,"Body Part, Organ, or Organ Component",LOCATION_OF,vascular pericytes,C0005847,"Body Part, Organ, or Organ Component",False,True
2429,vascular pericytes,C0005847,"Body Part, Organ, or Organ Component",IS_A,multi-potential mesenchymal progenitor cells,C1257975,Cell,False,True
2430,myoid cells,C0039597,Cell,PERFORMS,contractile function,C0026820,Physiologic Function,False,True
2432,striated muscle,C0242692,Tissue,IS_A,muscle tissue,C0026845,Tissue,False,True
2432,bone,C0005931,Tissue,CONNECTED_TO,skeletal muscle,C0242692,Tissue,False,True
2432,soft tissues,C0225317,Tissue,LOCATION_OF,visceral striated muscle,C1520029,Tissue,False,True
2432,endomysium,C0504097,Tissue,CONSISTS_OF,collagen,C0009325,Organic Chemical,False,True
2443,actin,C0001271,"Amino Acid, Peptide, or Protein",PART_OF,thin filaments,C1179121,Cell Component,False,True
2443,overlap,C0185027,Therapeutic or Preventive Procedure,PRODUCES,a-band,C0230715,Cell Component,False,True
2443,i-band,C0230716,Cell Component,CONTAINS,thin filaments,C1179121,Cell Component,False,True
2443,thin filaments,C1179121,Cell Component,CONNECTED_TO,z-line,C0230719,Cell Component,False,True
2443,overlap,C0185027,Therapeutic or Preventive Procedure,PRODUCES,contraction,C1140999,Pathologic Function,False,True
2447,cell,C0007634,Cell,CONTAINS,organelles,C0029219,Cell Component,False,True
2453,skeletal muscle,C0242692,Tissue,PERFORMS,body movement,C0026649,Organism Function,False,True
2453,muscle fibers,C0242697,Cell,CONNECTED_TO,tendons,C0039508,"Body Part, Organ, or Organ Component",False,True
2453,collagen fibrils,C0225328,Cell Component,CONNECTED_TO,cell,C0007634,Cell,False,True
2458,cardiac muscle,C0027061,Tissue,CONSISTS_OF,fiber,C0225326,Organic Chemical,False,True
2458,cardiac muscle,C0027061,Tissue,CONSISTS_OF,individual cells,C0027361,Population Group,False,True
2458,cardiac muscle,C0027061,Tissue,LOCATION_OF,intercalated discs,C0684215,Cell Component,False,True
2458,fiber,C0225326,Organic Chemical,LOCATION_OF,nuclei,C0007610,Cell Component,False,True
2464,fiber,C0225326,Organic Chemical,CONSISTS_OF,individual cells,C0027361,Population Group,False,True
2466,connective tissue,C0009780,Tissue,CONTAINS,capillaries,C0006901,"Body Part, Organ, or Organ Component",False,True
2466,connective tissue,C0009780,Tissue,CONTAINS,vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2466,tissue,C0040300,Tissue,CONTAINS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2469,periphery,C1622967,Cell Component,LOCATION_OF,nuclei,C0007610,Cell Component,False,True
2472,cardiac muscle cells,C0225828,Cell,PERFORMS,contraction,C1140999,Pathologic Function,False,True
2472,nodes,C0746922,"Body Part, Organ, or Organ Component",LOCATION_OF,cardiac muscle cells,C0225828,Cell,False,True
2472,sinoatrial node,C0037189,"Body Part, Organ, or Organ Component",CONTAINS,cardiac muscle cells,C0225828,Cell,False,True
2472,periphery,C1622967,Cell Component,LOCATION_OF,myofibrils,C0027075,Cell Component,False,True
2475,endocardium,C0014124,Tissue,CONTAINS,layers,C0934502,"Body Part, Organ, or Organ Component",False,True
2477,connective tissue,C0009780,Tissue,CONTAINS,smooth muscle cells,C1135918,Cell,False,True
2477,endocardium,C0014124,Tissue,CONTAINS,endothelial cells,C0225336,Cell,False,True
2481,actin,C0001271,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,smooth muscle cells,C1135918,Cell,False,True
2481,myosin,C0027096,"Amino Acid, Peptide, or Protein",INGREDIENT_OF,smooth muscle cells,C1135918,Cell,False,True
2481,nucleus,C0007610,Cell Component,LOCATION_OF,cell,C0007634,Cell,False,True
2492,brain,C0006104,"Body Part, Organ, or Organ Component",PART_OF,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
2492,spinal cord,C0037925,"Body Part, Organ, or Organ Component",PART_OF,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",False,True
2494,cranial,C0037303,"Body Part, Organ, or Organ Component",PART_OF,peripheral nervous system,C0206417,Body System,False,True
2494,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",PART_OF,peripheral nervous system,C0206417,Body System,False,True
2497,neuron,C0027882,Cell,PART_OF,nervous system,C0027763,Body System,False,True
2498,schwann cells,C0036387,Cell,SURROUNDS,processes,C0025361,Mental Process,False,True
2498,satellite cells,C0205868,Cell,SURROUNDS,nerve cell bodies,C0599444,Cell Component,False,True
2507,human nervous system,C0027763,Body System,CONTAINS,neurons,C0027882,Cell,False,True
2508,sensory neurons,C0027883,Cell,CARRIES_OUT,impulses,C0034107,Health Care Activity,False,True
2508,receptors,C0597357,"Amino Acid, Peptide, or Protein",PRODUCES,impulses,C0034107,Health Care Activity,False,True
2508,somatic afferent,C0501411,Cell Component,CARRIES_OUT,sensations,C0036658,Organ or Tissue Function,False,True
2508,visceral afferent,C0206309,Cell Component,CARRIES_OUT,sensations,C0036658,Organ or Tissue Function,False,True
2509,motor neurons,C0026609,Cell,CARRIES_OUT,impulses,C0034107,Health Care Activity,False,True
2511,oligodendrocyte,C0028944,Cell,PRODUCES,myelin,C0026969,Tissue,False,True
2511,schwann cell,C0036387,Cell,PRODUCES,myelin,C0026969,Tissue,False,True
2514,cell body,C0599444,Cell Component,CONTAINS,nucleus,C0007610,Cell Component,False,True
2514,cell body,C0599444,Cell Component,CONTAINS,organelles,C0029219,Cell Component,False,True
2516,synaptic ending,C0682685,Cell Component,CONTAINS,neurotransmitters,C0027908,Biologically Active Substance,False,True
2516,neurotransmitters,C0027908,Biologically Active Substance,AFFECTS,neurons,C0027882,Cell,False,True
2518,periphery,C1622967,Cell Component,LOCATION_OF,axonal branch,C1178982,Cell Component,False,True
2518,neuron,C0027882,Cell,LOCATION_OF,impulses,C0034107,Health Care Activity,False,True
2518,receptor portion,C0597357,"Amino Acid, Peptide, or Protein",PART_OF,cell,C0007634,Cell,False,True
2518,pseudounipolar neuron,C1519793,Cell,DERIVATIVE_OF,bipolar neuron,C1511178,Cell,False,True
2518,dorsal root ganglia,C0017070,"Body Part, Organ, or Organ Component",LOCATION_OF,cell bodies,C0599444,Cell Component,False,True
2527,nissl bodies,C0028117,Cell Component,INDICATES,anabolic activity,C0002845,Pharmacologic Substance,False,True
2530,neural stem cells,C1113654,Cell,PRODUCES,neurons,C0027882,Cell,False,True
2548,presynaptic neuron,C3546722,Cell Component,PERFORMS,release,C0030685,Health Care Activity,False,True
2548,neurotransmitters,C0027908,Biologically Active Substance,TRAVERSES,narrow intercellular space,C0015352,Body Space or Junction,False,True
2550,chemical synapse,C1179882,Body Space or Junction,CONTAINS,presynaptic element,C3546722,Cell Component,False,True
2550,chemical synapse,C1179882,Body Space or Junction,CONTAINS,synaptic cleft,C0682685,Cell Component,False,True
2550,chemical synapse,C1179882,Body Space or Junction,CONTAINS,postsynaptic membrane,C1167384,Cell Component,False,True
2552,presynaptic element,C3546722,Cell Component,PERFORMS,release,C0030685,Health Care Activity,False,True
2553,postsynaptic membrane,C1167384,Cell Component,CONTAINS,receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
2556,neurotransmitter,C0027908,Biologically Active Substance,TRAVERSES,synaptic cleft,C0682685,Cell Component,False,True
2557,postsynaptic membrane,C1167384,Cell Component,CONTAINS,receptor sites,C0005456,Receptor,False,True
2557,receptor sites,C0005456,Receptor,INTERACTS_WITH,neurotransmitter,C0027908,Biologically Active Substance,False,True
2557,postsynaptic density,C1817671,Cell Component,CONTAINS,proteins,C0033684,"Amino Acid, Peptide, or Protein",False,True
2560,ca2,C0666743,Biologically Active Substance,CAUSES,neurotransmitter,C0027908,Biologically Active Substance,False,True
2560,presynaptic membrane,C1325748,Cell Component,PRODUCES,endocytotic vesicles,C0887883,Cell Component,False,True
2560,porocytosis,C3887640,Pathologic Function,CAUSES,neurotransmitter,C0027908,Biologically Active Substance,False,True
2561,neurotransmitter,C0027908,Biologically Active Substance,INTERACTS_WITH,transmitter-gated channels,C2244343,Molecular Function,False,True
2561,neurotransmitter,C0027908,Biologically Active Substance,INTERACTS_WITH,g-protein–coupled receptors,C0682972,"Amino Acid, Peptide, or Protein",False,True
2562,neurotransmitter,C0027908,Biologically Active Substance,CAUSES,conformational change,C0301641,Molecular Function,False,True
2562,conformational change,C0301641,Molecular Function,CAUSES,pore,C1325742,Cell Component,False,True
2562,na,C0037473,Biologically Active Substance,CAUSES,depolarization,C3714805,Cell Function,False,True
2562,depolarization,C3714805,Cell Function,CAUSES,voltage-gated na channels,C3494197,"Amino Acid, Peptide, or Protein",False,True
2563,neurotransmitter,C0027908,Biologically Active Substance,INTERACTS_WITH,transmembrane receptor protein,C0021699,"Amino Acid, Peptide, or Protein",False,True
2563,receptor binding,C0597358,Molecular Function,AFFECTS,g-proteins,C0086376,"Amino Acid, Peptide, or Protein",False,True
2566,chemical nature,C0220806,Chemical,AFFECTS,response,C0871261,Organism Attribute,False,True
2572,acetylcholine (ach),C0001041,Organic Chemical,IS_A,neurotransmitter,C0027908,Biologically Active Substance,False,True
2572,muscarinic ach receptor,C0034826,"Amino Acid, Peptide, or Protein",IS_A,g-protein–coupled receptor,C0682972,"Amino Acid, Peptide, or Protein",False,True
2572,acetylcholine (ach),C0001041,Organic Chemical,AFFECTS,k channels,C0288250,"Amino Acid, Peptide, or Protein",False,True
2572,hyperpolarization,C2262820,Cell Function,AFFECTS,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
2572,nicotinic ach receptor,C0034830,"Amino Acid, Peptide, or Protein",IS_A,na channel,C0022009,"Amino Acid, Peptide, or Protein",False,True
2572,na channel,C0022009,"Amino Acid, Peptide, or Protein",CAUSES,depolarization,C3714805,Cell Function,False,True
2572,botulinum toxin,C0006055,"Amino Acid, Peptide, or Protein",DISRUPTS,ach release,,Health Care Activity,False,True
2573,catecholamines,C0007412,Pharmacologic Substance,IS_A,neurotransmitter,C0027908,Biologically Active Substance,False,True
2574,serotonin,C0036751,Organic Chemical,IS_A,neurotransmitter,C0027908,Biologically Active Substance,False,True
2576,nitric oxide,C0028128,Pharmacologic Substance,IS_A,neurotransmitter,C0027908,Biologically Active Substance,False,True
2576,nitric oxide,C0028128,Pharmacologic Substance,AFFECTS,nerve impulses,C0030685,Health Care Activity,False,True
2576,no,C0028128,Pharmacologic Substance,CAUSES,action potential,C0001272,Cell Function,False,True
2577,substance p,C0038585,"Amino Acid, Peptide, or Protein",IS_A,synaptic transmitter,C0027793,Cell Function,False,True
2578,hypothalamus,C0020663,"Body Part, Organ, or Organ Component",CONTAINS,neurosecretory neurons,,Organ or Tissue Function,False,True
2579,synaptic cleft,C0682685,Cell Component,CONTAINS,neurotransmitters,C0027908,Biologically Active Substance,False,True
2580,reuptake,C0599702,Cell Function,IS_A,neurotransmitter removal,C0015252,Therapeutic or Preventive Procedure,False,True
2580,presynaptic membrane,C1325748,Cell Component,CONTAINS,transport proteins,C0007292,"Amino Acid, Peptide, or Protein",False,True
2580,amphetamine,C0002658,Organic Chemical,PREVENTS,reuptake,C0599702,Cell Function,False,True
2580,cocaine,C0009170,Organic Chemical,PREVENTS,reuptake,C0599702,Cell Function,False,True
2581,nerve agents,C1113670,Organic Chemical,DISRUPTS,acetylcholinesterase,C0001044,"Amino Acid, Peptide, or Protein",False,True
2581,pesticides,C0031253,Hazardous or Poisonous Substance,DISRUPTS,acetylcholinesterase,C0001044,"Amino Acid, Peptide, or Protein",False,True
2583,kinesin,C0085139,"Amino Acid, Peptide, or Protein",PERFORMS,anterograde transport,C0005528,Cell Function,False,True
2584,dynein,C0013352,"Amino Acid, Peptide, or Protein",PERFORMS,retrograde transport,C0005528,Cell Function,False,True
2588,neuroglia,C0027836,Cell,PART_OF,nervous system,C0027763,Body System,False,True
2589,peripheral neuroglia,C0027836,Cell,PART_OF,pns,C0206417,Body System,False,True
2590,peripheral neuroglia,C1181164,Cell,CONTAINS,schwann cells,C0036387,Cell,False,True
2590,peripheral neuroglia,C1181164,Cell,CONTAINS,satellite cells,C0205868,Cell,False,True
2592,schwann cells,C0036387,Cell,PRODUCES,myelin sheath,C0026973,Cell Component,False,True
2598,rings,C1260969,Medical Device,SURROUNDS,axons,C0004461,Cell Component,False,True
2603,immune response,C0020964,Organ or Tissue Function,CAUSES,destruction,C1261381,Therapeutic or Preventive Procedure,False,True
2606,axon,C0004461,Cell Component,INTERACTS_WITH,schwann cell,C0036387,Cell,False,True
2606,ngr1,C4255330,"Amino Acid, Peptide, or Protein",LOCATION_OF,axolemma,C1179949,Cell Component,False,True
2620,astrocytes,C0004112,Cell,INTERACTS_WITH,neurons,C0027882,Cell,False,True
2623,astrocytes,C0004112,Cell,CONTAINS,intermediate filaments,C0021770,Cell Component,False,True
2624,myelin sheath,C0025646,"Amino Acid, Peptide, or Protein",CONSISTS_OF,schwann cell membrane,C0036387,Cell,False,True
2624,schwann cell cytoplasm,C0010834,Cell Component,CAUSES,membranes,C0025255,Tissue,False,True
2624,collagen fibrils,C0009170,Organic Chemical,PART_OF,endoneurium,C0205888,Tissue,False,True
2630,astrocyte plasma membrane,C0007603,Cell Component,CONTAINS,k pumps,C0182537,Medical Device,False,True
2630,astrocyte plasma membrane,C0007603,Cell Component,CONTAINS,k channels,C0288250,"Amino Acid, Peptide, or Protein",False,True
2631,oligodendrocytes,C0028944,Cell,PRODUCES,myelin sheath,C0026973,Cell Component,False,True
2632,oligodendrocytes,C0028944,Cell,PRODUCES,cns myelin,C0026969,Tissue,False,True
2639,cytoplasm,C0010834,Cell Component,CONTAINS,axon,C0004461,Cell Component,False,True
2641,microglia,C0206116,Cell,EXHIBITS,phagocytotic properties,C0031308,Cell Function,False,True
2642,microglia,C0206116,Cell,PART_OF,mononuclear phagocytotic system,C0035287,Body System,False,True
2642,microglia,C0206116,Cell,PERFORMS,neuroimmune reactions,C0027842,Organism Function,False,True
2644,ependymal cells,C0228092,Cell,PART_OF,spinal canal,C0037922,Body Space or Junction,False,True
2645,basal cell surface,C0596155,Cell,ADJACENT_TO,astrocyte processes,C3548412,Cell Component,False,True
2647,connective tissue capsule,C0009780,Tissue,SURROUNDS,ganglion,C0017067,"Body Part, Organ, or Organ Component",False,True
2649,impulses,C0034107,Health Care Activity,CAUSES,electrochemical process,C1511130,Molecular Function,False,True
2650,membrane,C0025255,Tissue,CONTAINS,voltage-gated na channels,C3494197,"Amino Acid, Peptide, or Protein",False,True
2650,influx,C2752294,Cell Function,CAUSES,depolarization,C3714805,Cell Function,False,True
2654,astrocyte,C0004112,Cell,INTERACTS_WITH,blood vessel,C0005847,"Body Part, Organ, or Organ Component",False,True
2655,oligodendrocyte,C0028944,Cell,PRODUCES,myelin sheath,C0224856,"Body Part, Organ, or Organ Component",False,True
2664,microglial cells,C0206116,Cell,LOCATION_OF,neural tube,C0231024,Embryonic Structure,False,True
2669,peripheral nervous system,C0206417,Body System,CONTAINS,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",False,True
2670,peripheral nerve,C0031119,"Body Part, Organ, or Organ Component",CONTAINS,nerve fibers,C0027749,Cell Component,False,True
2672,ganglia,C0017067,"Body Part, Organ, or Organ Component",CONTAINS,clusters,C1179412,"Body Part, Organ, or Organ Component",False,True
2674,central nervous system,C3540014,"Indicator, Reagent, or Diagnostic Aid",LOCATION_OF,cell bodies,C0599444,Cell Component,False,True
2675,brain,C0006104,"Body Part, Organ, or Organ Component",LOCATION_OF,cell bodies,C0599444,Cell Component,False,True
2675,brain stem,C0006121,"Body Part, Organ, or Organ Component",LOCATION_OF,cell bodies,C0599444,Cell Component,False,True
2675,spinal cord,C0037925,"Body Part, Organ, or Organ Component",LOCATION_OF,cell bodies,C0599444,Cell Component,False,True
2676,ganglia,C0017067,"Body Part, Organ, or Organ Component",LOCATION_OF,cell bodies,C0599444,Cell Component,False,True
2677,neuron,C0027882,Cell,CONNECTED_TO,receptor,C0597357,"Amino Acid, Peptide, or Protein",False,True
2677,neuron,C0027882,Cell,CONNECTED_TO,spinal cord,C0037925,"Body Part, Organ, or Organ Component",False,True
2677,neuron,C0027882,Cell,CONNECTED_TO,brain stem,C0006121,"Body Part, Organ, or Organ Component",False,True
2677,dorsal roots,C0205955,"Body Part, Organ, or Organ Component",LOCATION_OF,sensory ganglia,C0206429,"Body Part, Organ, or Organ Component",False,True
2679,peripheral nerve,C0031119,"Body Part, Organ, or Organ Component",CONSISTS_OF,nerve fibers,C0027749,Cell Component,False,True
2679,peripheral nerve,C0031119,"Body Part, Organ, or Organ Component",CONSISTS_OF,schwann cells,C0036387,Cell,False,True
2679,nerve fibers,C0027749,Cell Component,CONNECTED_TO,connective tissue,C0009780,Tissue,False,True
2680,endoneurium,C0205888,Tissue,CONTAINS,connective tissue,C0009780,Tissue,False,True
2680,perineurium,C0205890,Tissue,CONTAINS,connective tissue,C0009780,Tissue,False,True
2680,epineurium,C0205889,Tissue,CONTAINS,connective tissue,C0009780,Tissue,False,True
2682,schwann cells,C0036387,Cell,PRODUCES,collagen fibrils,C0225328,Cell Component,False,True
2682,dorsal root neurons,C0205955,"Body Part, Organ, or Organ Component",PRODUCES,collagen fibrils,C0225328,Cell Component,False,True
2689,perineurial cell processes,C1518985,Cell,SURROUNDS,axons,C0004461,Cell Component,False,True
2689,perineurium,C0205890,Tissue,CONSISTS_OF,cell layers,C0934502,"Body Part, Organ, or Organ Component",False,True
2689,perineurial cell layer,C1518985,Cell,EXHIBITS,tight junctions,C0242358,Body Space or Junction,False,True
2691,epineurium,C0205889,Tissue,CONTAINS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2696,connective tissue,C0009780,Tissue,LOCATION_OF,bare axon,C0004461,Cell Component,False,True
2698,encapsulated endings,C0027747,Cell Component,IS_A,sensory nerve endings,C0086697,Cell Component,False,True
2698,mechanoreceptors,C0025032,Cell,IS_A,encapsulated endings,C0027747,Cell Component,False,True
2698,skin,C0444099,Body Substance,LOCATION_OF,encapsulated sensory endings,C0027747,Cell Component,False,True
2701,ans,C0004388,Body System,PART_OF,pns,C0206417,Body System,False,True
2701,effectors,C4277620,"Amino Acid, Peptide, or Protein",PART_OF,organs,C0178784,"Body Part, Organ, or Organ Component",False,True
2702,presynaptic neuron,C3546722,Cell Component,CONNECTED_TO,postsynaptic neurons,C1817671,Cell Component,False,True
2704,spinal cord,C0037925,"Body Part, Organ, or Organ Component",LOCATION_OF,presynaptic neurons,C3546722,Cell Component,False,True
2706,brain stem,C0006121,"Body Part, Organ, or Organ Component",LOCATION_OF,presynaptic neurons,C3546722,Cell Component,False,True
2707,axons,C0004461,Cell Component,CONNECTED_TO,brain stem,C0006121,"Body Part, Organ, or Organ Component",False,True
2707,axons,C0004461,Cell Component,CONNECTED_TO,visceral ganglia,C0017067,"Body Part, Organ, or Organ Component",False,True
2711,ganglia,C0017067,"Body Part, Organ, or Organ Component",AFFECTS,alimentary canal,C0017189,Body System,False,True
2714,lamina propria,C1179187,Tissue,LOCATION_OF,ganglia,C0017067,"Body Part, Organ, or Organ Component",False,True
2714,lamina propria,C1179187,Tissue,LOCATION_OF,postsynaptic neurons,C1817671,Cell Component,False,True
2715,presynaptic neuron,C0027882,Cell,CONNECTED_TO,postsynaptic neuron,C1817671,Cell Component,False,True
2717,viscera,C0042779,"Body Part, Organ, or Organ Component",CONTAINS,sympathetic,C0001646,Tissue,False,True
2717,viscera,C0042779,"Body Part, Organ, or Organ Component",CONTAINS,parasympathetic innervation,C0206234,Therapeutic or Preventive Procedure,False,True
2719,parasympathetic fibers,C0001646,Tissue,CONNECTED_TO,ganglion cells,C0228071,Cell,False,True
2723,superior cervical ganglion,C0206257,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2724,organs,C0178784,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2725,cervical ganglia,C0446846,"Body Part, Organ, or Organ Component",CONTAINS,postsynaptic neurons,C1817671,Cell Component,False,True
2725,axons,C0004461,Cell Component,INGREDIENT_OF,cardiac nerves,C0018787,"Body Part, Organ, or Organ Component",False,True
2726,terminal ganglia,C0017067,"Body Part, Organ, or Organ Component",PART_OF,enteric division,C0152060,Therapeutic or Preventive Procedure,False,True
2726,enteric division,C0152060,Therapeutic or Preventive Procedure,PART_OF,ans,C0004388,Body System,False,True
2727,prevertebral ganglia,C0206432,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2728,body wall,C0459558,"Body Part, Organ, or Organ Component",CONTAINS,autonomic innervation,C0206233,Therapeutic or Preventive Procedure,False,True
2728,spinal nerve,C0037941,"Body Part, Organ, or Organ Component",CONTAINS,fibers,C1304649,Tissue,False,True
2731,cerebral cortex,C0007776,"Body Part, Organ, or Organ Component",CONTAINS,axons,C0004461,Cell Component,False,True
2731,cerebral cortex,C0007776,"Body Part, Organ, or Organ Component",CONTAINS,dendrites,C0011305,Cell Component,False,True
2731,cerebral cortex,C0007776,"Body Part, Organ, or Organ Component",CONTAINS,central glial cells,C0027836,Cell,False,True
2731,cerebral cortex,C0007776,"Body Part, Organ, or Organ Component",CONTAINS,synapses,C0039062,Body Space or Junction,False,True
2732,white matter,C0682708,Tissue,CONTAINS,axons,C0004461,Cell Component,False,True
2732,white matter,C0682708,Tissue,CONTAINS,glial cells,C0027836,Cell,False,True
2732,white matter,C0682708,Tissue,CONTAINS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2734,gray matter,C0018220,Tissue,CONTAINS,cell bodies,C0599444,Cell Component,False,True
2743,segment,C0227622,Body Location or Region,CONNECTED_TO,spinal nerve,C0037941,"Body Part, Organ, or Organ Component",False,True
2745,gray matter,C0018220,Tissue,CONTAINS,neuronal cell bodies,C0599444,Cell Component,False,True
2745,gray matter,C0018220,Tissue,CONTAINS,dendrites,C0011305,Cell Component,False,True
2745,gray matter,C0018220,Tissue,CONTAINS,axons,C0004461,Cell Component,False,True
2745,gray matter,C0018220,Tissue,CONTAINS,central neuroglia,C1181163,Cell,False,True
2757,white matter,C0682708,Tissue,CONTAINS,nerve fibers,C0027749,Cell Component,False,True
2757,gray matter,C0018220,Tissue,CONTAINS,nerve cell bodies,C0599444,Cell Component,False,True
2757,gray matter,C0018220,Tissue,CONTAINS,nerve fibers,C0027749,Cell Component,False,True
2759,dura mater,C0013313,"Body Part, Organ, or Organ Component",CONSISTS_OF,connective tissue,C0009780,Tissue,False,True
2764,brain,C0006104,"Body Part, Organ, or Organ Component",LOCATION_OF,pia mater,C0031869,"Body Part, Organ, or Organ Component",False,True
2764,spinal cord,C0037925,"Body Part, Organ, or Organ Component",LOCATION_OF,pia mater,C0031869,"Body Part, Organ, or Organ Component",False,True
2767,outer layer,C2753461,Cell Component,CONNECTED_TO,bone,C0005931,Tissue,False,True
2767,inner layer,C2753460,Cell Component,CONNECTED_TO,brain surface,C1283379,Body Location or Region,False,True
2771,barrier,C1706912,Medical Device,CONTAINS,tight junctions,C0242358,Body Space or Junction,False,True
2775,blood–brain barrier,C1706912,Medical Device,CONTAINS,endothelial cells,C0225336,Cell,False,True
2775,blood–brain barrier,C1706912,Medical Device,CONTAINS,tight junctions,C0242358,Body Space or Junction,False,True
2775,blood–brain barrier,C1706912,Medical Device,CONTAINS,endothelial basal lamina,C0014257,Tissue,False,True
2777,endothelial cell surface,C0225336,Cell,LOCATION_OF,carrier proteins,C0007292,"Amino Acid, Peptide, or Protein",False,True
2778,proteins,C0033684,"Amino Acid, Peptide, or Protein",PREVENTS,drugs,C0013227,Pharmacologic Substance,False,True
2778,l-dopa,C0023570,"Amino Acid, Peptide, or Protein",TRAVERSES,blood–brain barrier,C0005854,"Body Part, Organ, or Organ Component",False,True
2778,l-dopa,C0023570,"Amino Acid, Peptide, or Protein",TREATS,dopamine deficiency,C0162429,Disease or Syndrome,False,True
2780,midline structures,C5667585,Anatomical Structure,PART_OF,brain,C0006104,"Body Part, Organ, or Organ Component",False,True
2782,neuronal injury,C0751792,Injury or Poisoning,CAUSES,complex sequence,C0004793,Nucleotide Sequence,False,True
2786,schwann cells,C0036387,Cell,PERFORMS,removal,C0015252,Therapeutic or Preventive Procedure,False,True
2793,retrograde degeneration,C0035354,Cell or Molecular Dysfunction,OCCURS_IN,proximal axon,C4690936,Cell Component,False,True
2794,retrograde signaling,C0037083,Cell Function,CAUSES,gene expression,C0017262,Genetic Function,False,True
2795,axonal injury,C0752219,Injury or Poisoning,CAUSES,retrograde signaling,C0037083,Cell Function,False,True
2795,retrograde signaling,C0037083,Cell Function,CAUSES,upregulation,C0041904,Molecular Function,False,True
2798,division,C0152060,Therapeutic or Preventive Procedure,PART_OF,regeneration,C0034963,Organ or Tissue Function,False,True
2799,monocyte-derived macrophages,C0024432,Cell,PERFORMS,myelin removal,C0015252,Therapeutic or Preventive Procedure,False,True
2804,traumatic neuroma,C0161823,Pathologic Function,PREVENTS,reinnervation,C0231508,Organ or Tissue Function,False,True
2805,ganglia,C0017067,"Body Part, Organ, or Organ Component",CONSISTS_OF,neuronal cell bodies,C0599444,Cell Component,False,True
2805,sensory ganglia,C0206429,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2805,autonomic ganglia,C0017068,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2807,connective tissue,C0009780,Tissue,SURROUNDS,larger blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2810,cell bodies,C0599444,Cell Component,CONTAINS,nucleus,C0007610,Cell Component,False,True
2810,nucleus,C0007610,Cell Component,CONTAINS,nucleolus,C0010834,Cell Component,False,True
2810,cell bodies,C0599444,Cell Component,CONTAINS,lipofuscin,C0023789,Organic Chemical,False,True
2810,silver,C0037125,Pharmacologic Substance,AFFECTS,lipofuscin,C0023789,Organic Chemical,False,True
2813,dorsal root ganglion,C0017070,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2815,cytoplasmic strand,C0010834,Cell Component,SURROUNDS,myelin space,C0026969,Tissue,False,True
2817,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",CONSISTS_OF,bundles,C3658308,Therapeutic or Preventive Procedure,False,True
2817,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",CONSISTS_OF,nerve fibers,C0027749,Cell Component,False,True
2817,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",CONSISTS_OF,connective tissue,C0009780,Tissue,False,True
2817,peripheral nerves,C0031119,"Body Part, Organ, or Organ Component",CONSISTS_OF,perineurium,C0205890,Tissue,False,True
2817,connective tissue,C0009780,Tissue,CONSISTS_OF,outer layer,C2753461,Cell Component,False,True
2817,perineurium,C0205890,Tissue,SURROUNDS,bundles,C3658308,Therapeutic or Preventive Procedure,False,True
2821,perineurium,C0205890,Tissue,CONSISTS_OF,cells,C0007634,Cell,False,True
2825,septum,C1327729,Cell Component,CONSISTS_OF,perineurium,C0205890,Tissue,False,True
2826,cerebrum,C0039452,"Body Part, Organ, or Organ Component",CONTAINS,cell bodies,C0599444,Cell Component,False,True
2829,plexiform layer,C1709063,Tissue,CONSISTS_OF,fiber,C0225326,Organic Chemical,False,True
2829,plexiform layer,C1709063,Tissue,CONTAINS,neuroglial cells,C0027836,Cell,False,True
2830,small pyramidal cell layer,C1517039,Tissue,CONSISTS_OF,small pyramidal cells,C0206441,Cell,False,True
2830,small pyramidal cell layer,C1517039,Tissue,CONTAINS,granule cells,C0010837,Cell Component,False,True
2837,layer,C0934502,"Body Part, Organ, or Organ Component",CONSISTS_OF,nerve fibers,C0027749,Cell Component,False,True
2837,layer,C0934502,"Body Part, Organ, or Organ Component",CONSISTS_OF,neuroglial cells,C0027836,Cell,False,True
